Molecule,Atom 1,Atom 2,Bond Length,Elecneg_1,Ele_1,Elecneg_2,Ele_2,InConj_1,InConj_2,InRing_1,InRing_2,Neighbour1,Neighbour2
718,11,13,1.544813839,2.55,0,2.55,0,0,0,0,0,4,1
718,11,14,1.537688108,2.55,0,2.55,0,0,0,0,0,4,3
718,40,43,1.537602903,2.55,0,2.55,0,0,0,0,0,4,3
718,31,40,1.53755422,2.55,0,2.55,0,0,0,0,0,1,4
718,15,16,1.530719522,2.55,0,2.55,0,0,0,0,0,1,2
718,41,42,1.529907752,2.55,0,2.55,0,0,0,0,0,2,1
718,34,38,1.529208198,2.55,0,2.55,0,0,0,0,0,2,2
718,12,17,1.523676075,2.55,0,2.55,0,0,0,0,0,2,2
718,1,34,1.49696246,2.55,0,2.55,0,1,0,5,0,3,2
718,4,17,1.456560667,3.04,2,2.55,0,1,0,5,0,3,2
718,12,18,1.432020902,2.55,0,3.44,1,0,0,0,0,2,2
718,37,38,1.431833618,3.44,1,2.55,0,0,0,0,0,2,2
718,14,18,1.355850374,2.55,0,3.44,1,0,0,0,0,3,2
718,37,43,1.351818878,3.44,1,2.55,0,0,0,0,0,2,3
718,43,47,1.207237751,2.55,0,3.44,1,0,0,0,0,3,1
718,14,19,1.205063685,2.55,0,3.44,1,0,0,0,0,3,1
719,1,3,1.572665317,2.55,0,2.55,0,0,0,4,4,3,3
719,4,5,1.571971917,2.55,0,2.55,0,0,0,4,4,3,3
719,3,5,1.570012168,2.55,0,2.55,0,0,0,4,4,3,3
719,1,4,1.569967654,2.55,0,2.55,0,0,0,4,4,3,3
719,0,1,1.515069583,2.55,0,2.55,0,0,0,4,4,2,3
719,2,3,1.514819059,2.55,0,2.55,0,0,0,4,4,2,3
719,0,2,1.347245633,2.55,0,2.55,0,0,0,4,4,2,2
719,5,6,1.523409704,2.55,0,2.55,0,0,0,4,0,3,1
719,4,8,1.523354308,2.55,0,2.55,0,0,0,4,0,3,1
720,3,5,1.591085031,2.55,0,2.55,0,0,0,4,4,4,3
720,1,3,1.586303109,2.55,0,2.55,0,0,0,4,4,4,4
720,1,4,1.571635912,2.55,0,2.55,0,0,0,4,4,4,3
720,4,5,1.556588403,2.55,0,2.55,0,0,0,4,4,3,3
720,0,1,1.527058859,2.55,0,2.55,0,0,0,4,4,3,4
720,2,3,1.522250355,2.55,0,2.55,0,0,0,4,4,3,4
720,0,2,1.35340994,2.55,0,2.55,0,0,0,4,4,3,3
720,6,38,1.539431704,2.55,0,2.55,0,0,0,0,0,2,1
720,7,44,1.538912377,2.55,0,2.55,0,0,0,0,0,2,1
720,8,26,1.533864572,2.55,0,2.55,0,0,0,0,0,2,1
720,9,32,1.533284033,2.55,0,2.55,0,0,0,0,0,2,1
720,1,9,1.52499312,2.55,0,2.55,0,0,0,4,0,4,2
720,3,8,1.522917715,2.55,0,2.55,0,0,0,4,0,4,2
720,4,12,1.513286405,2.55,0,2.55,0,0,0,4,0,3,3
720,5,10,1.508654587,2.55,0,2.55,0,0,0,4,0,3,3
720,0,6,1.500973428,2.55,0,2.55,0,0,0,4,0,3,2
720,2,7,1.500965122,2.55,0,2.55,0,0,0,4,0,3,2
720,20,21,1.429574785,3.44,1,2.55,0,0,0,0,0,2,1
720,14,16,1.427567916,3.44,1,2.55,0,0,0,0,0,2,1
720,10,14,1.350097898,2.55,0,3.44,1,0,0,0,0,3,2
720,12,20,1.347136268,2.55,0,3.44,1,0,0,0,0,3,2
720,10,15,1.208093805,2.55,0,3.44,1,0,0,0,0,3,1
720,12,25,1.206709551,2.55,0,3.44,1,0,0,0,0,3,1
721,1,3,1.584029348,2.55,0,2.55,0,0,0,4,4,4,3
721,1,4,1.57882506,2.55,0,2.55,0,0,0,4,4,4,3
721,4,5,1.57600471,2.55,0,2.55,0,0,0,4,4,3,4
721,3,5,1.572026066,2.55,0,2.55,0,0,0,4,4,3,4
721,0,1,1.525372318,2.55,0,2.55,0,0,0,4,4,3,4
721,2,3,1.515445306,2.55,0,2.55,0,0,0,4,4,3,3
721,0,2,1.353153171,2.55,0,2.55,0,0,0,4,4,3,3
721,7,32,1.537268259,2.55,0,2.55,0,0,0,0,0,2,1
721,6,38,1.535115455,2.55,0,2.55,0,0,0,0,0,2,1
721,5,21,1.533016135,2.55,0,2.55,0,0,0,4,0,4,1
721,5,17,1.52798251,2.55,0,2.55,0,0,0,4,0,4,1
721,4,9,1.508047684,2.55,0,2.55,0,0,0,4,0,3,3
721,1,8,1.506472973,2.55,0,2.55,0,0,0,4,0,4,3
721,0,6,1.498408567,2.55,0,2.55,0,0,0,4,0,3,2
721,2,7,1.496903396,2.55,0,2.55,0,0,0,4,0,3,2
721,25,26,1.427742014,3.44,1,2.55,0,0,0,0,0,2,1
721,11,12,1.427223617,3.44,1,2.55,0,0,0,0,0,2,1
721,9,11,1.351674245,2.55,0,3.44,1,0,0,0,0,3,2
721,8,25,1.34844984,2.55,0,3.44,1,0,0,0,0,3,2
721,8,30,1.209930233,2.55,0,3.44,1,0,0,0,0,3,1
721,9,16,1.20953938,2.55,0,3.44,1,0,0,0,0,3,1
722,2,3,1.589441274,2.55,0,2.55,0,0,0,4,4,4,4
722,2,20,1.567219626,2.55,0,2.55,0,0,0,4,4,4,2
722,3,21,1.559353453,2.55,0,2.55,0,0,0,4,4,4,2
722,20,21,1.549821708,2.55,0,2.55,0,0,0,4,4,2,2
722,1,3,1.530182389,2.55,0,2.55,0,0,0,4,4,3,4
722,0,2,1.519954968,2.55,0,2.55,0,0,0,4,4,3,4
722,0,1,1.3514968,2.55,0,2.55,0,0,0,4,4,3,3
722,4,32,1.536865575,2.55,0,2.55,0,0,0,0,0,2,1
722,5,26,1.536308954,2.55,0,2.55,0,0,0,0,0,2,1
722,2,7,1.507828455,2.55,0,2.55,0,0,0,4,0,4,3
722,3,6,1.506542008,2.55,0,2.55,0,0,0,4,0,4,3
722,1,4,1.496307271,2.55,0,2.55,0,0,0,4,0,3,2
722,0,5,1.496180043,2.55,0,2.55,0,0,0,4,0,3,2
722,8,10,1.429185412,3.44,1,2.55,0,0,0,0,0,2,1
722,14,15,1.427007295,3.44,1,2.55,0,0,0,0,0,2,1
722,6,8,1.349545631,2.55,0,3.44,1,0,0,0,0,3,2
722,7,14,1.34461868,2.55,0,3.44,1,0,0,0,0,3,2
722,7,19,1.208808231,2.55,0,3.44,1,0,0,0,0,3,1
722,6,9,1.208088385,2.55,0,3.44,1,0,0,0,0,3,1
723,16,17,1.430164782,2.55,0,2.55,0,0,0,6,6,3,3
723,17,18,1.41513238,2.55,0,2.55,0,0,0,6,6,3,2
723,4,5,1.412415477,2.55,0,2.55,0,0,0,6,6,3,3
723,16,19,1.411259214,2.55,0,2.55,0,0,0,6,6,3,2
723,0,4,1.406990678,2.55,0,2.55,0,0,0,6,6,2,3
723,10,11,1.405519014,2.55,0,2.55,0,0,0,5,5,3,3
723,3,5,1.403038776,2.55,0,2.55,0,0,0,6,6,2,3
723,1,2,1.398419643,2.55,0,2.55,0,0,0,6,6,2,2
723,2,3,1.396237823,2.55,0,2.55,0,0,0,6,6,2,2
723,20,21,1.394965554,2.55,0,2.55,0,0,0,6,6,2,2
723,0,1,1.393884834,2.55,0,2.55,0,0,0,6,6,2,2
723,18,20,1.391903323,2.55,0,2.55,0,0,0,6,6,2,2
723,19,21,1.390997533,2.55,0,2.55,0,0,0,6,6,2,2
723,11,34,1.386197104,2.55,0,3.04,2,0,0,5,5,3,3
723,10,32,1.367537806,2.55,0,3.04,2,0,0,5,5,3,2
723,33,34,1.339656494,3.04,2,3.04,2,0,0,5,5,2,3
723,32,33,1.288946576,3.04,2,3.04,2,0,0,5,5,2,2
723,26,27,1.521685208,2.55,0,2.55,0,0,0,0,0,3,1
723,5,12,1.513174475,2.55,0,2.55,0,0,0,6,7,3,2
723,11,17,1.481374622,2.55,0,2.55,0,0,0,5,6,3,3
723,12,13,1.478201425,2.55,0,3.04,2,0,0,7,7,2,3
723,4,10,1.473826625,2.55,0,2.55,0,0,0,6,5,3,3
723,34,35,1.456498249,3.04,2,2.55,0,0,0,5,0,3,1
723,13,16,1.410123463,3.04,2,2.55,0,0,0,7,6,3,3
723,13,26,1.402625411,3.04,2,2.55,0,0,0,7,0,3,3
723,26,31,1.21753601,2.55,0,3.44,1,0,0,0,0,3,1
724,16,17,1.419593223,2.55,0,2.55,0,0,0,6,6,3,3
724,17,18,1.415917013,2.55,0,2.55,0,0,0,6,6,3,2
724,4,5,1.414213708,2.55,0,2.55,0,0,0,6,6,3,3
724,10,11,1.410753681,2.55,0,2.55,0,1,1,5,5,3,3
724,0,4,1.410194159,2.55,0,2.55,0,0,0,6,6,2,3
724,16,19,1.408640783,2.55,0,2.55,0,0,0,6,6,3,2
724,3,5,1.400578446,2.55,0,2.55,0,0,0,6,6,2,3
724,20,21,1.397074508,2.55,0,2.55,0,0,0,6,6,2,2
724,1,2,1.396690244,2.55,0,2.55,0,0,0,6,6,2,2
724,2,3,1.396192547,2.55,0,2.55,0,0,0,6,6,2,2
724,0,1,1.394785076,2.55,0,2.55,0,0,0,6,6,2,2
724,19,21,1.390706381,2.55,0,2.55,0,0,0,6,6,2,2
724,18,20,1.39042425,2.55,0,2.55,0,0,0,6,6,2,2
724,10,35,1.379429545,2.55,0,3.04,2,1,1,5,5,3,3
724,11,36,1.373493243,2.55,0,3.04,2,1,1,5,5,3,2
724,35,37,1.338912046,3.04,2,3.04,2,1,1,5,5,3,2
724,36,37,1.284215558,3.04,2,3.04,2,1,1,5,5,2,2
724,26,27,1.520811773,2.55,0,2.55,0,0,0,0,0,3,1
724,5,12,1.510426989,2.55,0,2.55,0,0,0,6,7,3,2
724,11,17,1.487516695,2.55,0,2.55,0,1,0,5,6,3,3
724,4,10,1.478143638,2.55,0,2.55,0,0,1,6,5,3,3
724,12,13,1.476380087,2.55,0,3.04,2,0,0,7,7,2,3
724,34,35,1.454733991,2.55,0,3.04,2,0,1,0,5,1,3
724,13,16,1.4202333,3.04,2,2.55,0,0,0,7,6,3,3
724,13,26,1.391637244,3.04,2,2.55,0,0,0,7,0,3,3
724,26,31,1.220365992,2.55,0,3.44,1,0,0,0,0,3,1
725,40,41,1.567820675,2.55,0,2.55,0,0,0,4,4,3,3
725,0,1,1.566864329,2.55,0,2.55,0,0,0,4,4,3,3
725,1,40,1.563945422,2.55,0,2.55,0,0,0,4,4,3,3
725,0,41,1.548976774,2.55,0,2.55,0,0,0,4,4,3,3
725,34,36,1.405514586,2.55,0,2.55,0,1,1,6,6,3,2
725,47,52,1.40549511,2.55,0,2.55,0,0,0,6,6,3,2
725,46,47,1.404069137,2.55,0,2.55,0,0,0,6,6,2,3
725,16,17,1.403272339,2.55,0,2.55,0,1,1,6,6,3,2
725,4,12,1.402898688,2.55,0,2.55,0,1,1,6,6,3,2
725,32,34,1.40208631,2.55,0,2.55,0,1,1,6,6,2,3
725,7,9,1.401646367,2.55,0,2.55,0,1,1,6,6,2,3
725,21,22,1.401363556,2.55,0,2.55,0,1,1,6,6,3,2
725,16,24,1.400563485,2.55,0,2.55,0,1,1,6,6,3,3
725,4,5,1.400552845,2.55,0,2.55,0,1,1,6,6,3,3
725,29,32,1.400261926,2.55,0,2.55,0,1,1,6,6,2,2
725,19,21,1.399964932,2.55,0,2.55,0,1,1,6,6,3,3
725,9,10,1.399474378,2.55,0,2.55,0,1,1,6,6,3,3
725,46,49,1.398574525,2.55,0,2.55,0,0,0,6,6,2,2
725,52,53,1.398568486,2.55,0,2.55,0,0,0,6,6,2,2
725,33,36,1.396145409,2.55,0,2.55,0,1,1,6,6,2,2
725,22,24,1.391697307,2.55,0,2.55,0,1,1,6,6,2,3
725,5,7,1.391535734,2.55,0,2.55,0,1,1,6,6,3,2
725,10,12,1.391480821,2.55,0,2.55,0,1,1,6,6,3,2
725,17,19,1.390638666,2.55,0,2.55,0,1,1,6,6,2,3
725,31,33,1.336989441,3.04,2,2.55,0,1,1,6,6,2,2
725,51,53,1.335865494,3.04,2,2.55,0,0,0,6,6,2,2
725,49,51,1.335092999,2.55,0,3.04,2,0,0,6,6,2,2
725,29,31,1.333686741,2.55,0,3.04,2,1,1,6,6,2,2
725,40,44,1.548647084,2.55,0,2.55,0,0,0,4,0,3,2
725,1,3,1.540035427,2.55,0,2.55,0,0,0,4,0,3,2
725,38,41,1.525344879,2.55,0,2.55,0,0,0,0,4,2,3
725,0,2,1.525321262,2.55,0,2.55,0,0,0,4,0,3,2
725,2,4,1.51643366,2.55,0,2.55,0,0,1,0,6,2,3
725,34,38,1.516381311,2.55,0,2.55,0,1,0,6,0,3,2
725,44,47,1.516379462,2.55,0,2.55,0,0,0,0,6,2,3
725,3,16,1.514039465,2.55,0,2.55,0,0,1,0,6,2,3
725,9,62,1.505862452,2.55,0,2.55,0,1,0,6,0,3,1
725,21,58,1.505567314,2.55,0,2.55,0,1,0,6,0,3,1
726,11,15,1.574668315,2.55,0,2.55,0,0,0,5,5,3,3
726,10,18,1.573867638,2.55,0,2.55,0,0,0,5,5,3,3
726,10,11,1.572480832,2.55,0,2.55,0,0,0,5,5,3,3
726,15,28,1.550804364,2.55,0,2.55,0,0,0,5,5,3,2
726,18,28,1.550211335,2.55,0,2.55,0,0,0,5,5,3,2
726,1,11,1.54859553,2.55,0,2.55,0,0,0,5,5,2,3
726,15,17,1.534198006,2.55,0,2.55,0,0,0,5,5,3,3
726,18,20,1.520197439,2.55,0,2.55,0,0,0,5,5,3,2
726,0,1,1.518876879,2.55,0,2.55,0,0,0,5,5,3,2
726,9,10,1.502448187,2.55,0,2.55,0,0,0,5,5,2,3
726,17,20,1.346884776,2.55,0,2.55,0,0,0,5,5,3,2
726,0,9,1.343353481,2.55,0,2.55,0,0,0,5,5,3,2
726,2,3,1.537547272,2.55,0,2.55,0,0,0,0,0,2,1
726,21,22,1.535171933,2.55,0,2.55,0,0,0,0,0,2,1
726,17,21,1.5048291,2.55,0,2.55,0,0,0,5,0,3,2
726,0,2,1.504577018,2.55,0,2.55,0,0,0,5,0,3,2
727,11,15,1.580201312,2.55,0,2.55,0,0,0,5,5,3,4
727,10,18,1.579430099,2.55,0,2.55,0,0,0,5,5,3,3
727,10,11,1.569932745,2.55,0,2.55,0,0,0,5,5,3,3
727,15,21,1.555864384,2.55,0,2.55,0,0,0,5,5,4,2
727,1,11,1.549495143,2.55,0,2.55,0,0,0,5,5,2,3
727,18,21,1.5456503,2.55,0,2.55,0,0,0,5,5,3,2
727,15,17,1.529298025,2.55,0,2.55,0,0,0,5,5,4,2
727,0,1,1.519217224,2.55,0,2.55,0,0,0,5,5,3,2
727,18,20,1.518675765,2.55,0,2.55,0,0,0,5,5,3,2
727,9,10,1.503137529,2.55,0,2.55,0,0,0,5,5,2,3
727,0,9,1.343689456,2.55,0,2.55,0,0,0,5,5,3,2
727,17,20,1.341632818,2.55,0,2.55,0,0,0,5,5,2,2
727,2,3,1.536981094,2.55,0,2.55,0,0,0,0,0,2,1
727,27,28,1.531502198,2.55,0,2.55,0,0,0,0,0,1,2
727,15,28,1.531273869,2.55,0,2.55,0,0,0,5,0,4,2
727,0,2,1.50473063,2.55,0,2.55,0,0,0,5,0,3,2
728,4,5,1.560820668,2.55,0,2.55,0,0,0,4,4,3,3
728,0,4,1.558801423,2.55,0,2.55,0,0,0,5,4,3,3
728,3,5,1.552863843,2.55,0,2.55,0,0,0,5,4,3,3
728,0,6,1.548706188,2.55,0,2.55,0,0,0,5,5,3,2
728,3,6,1.544298363,2.55,0,2.55,0,0,0,5,5,3,2
728,2,3,1.534297078,2.55,0,2.55,0,0,0,5,5,3,3
728,0,1,1.526884087,2.55,0,2.55,0,0,0,5,5,3,2
728,4,12,1.484578376,2.55,0,3.04,2,0,0,4,4,3,3
728,5,14,1.484495046,2.55,0,3.04,2,0,0,4,4,3,3
728,12,14,1.4376898,3.04,2,3.04,2,0,0,4,4,3,3
728,1,2,1.348863331,2.55,0,2.55,0,0,0,5,5,2,3
728,27,28,1.528209429,2.55,0,2.55,0,0,0,0,0,2,1
728,24,34,1.51465373,2.55,0,2.55,0,0,0,0,0,2,1
728,2,27,1.499165423,2.55,0,2.55,0,0,0,5,0,3,2
728,23,24,1.436790462,3.44,1,2.55,0,0,0,0,0,2,2
728,17,18,1.425637882,3.44,1,2.55,0,0,0,0,0,2,1
728,14,22,1.387825307,3.04,2,2.55,0,0,0,4,0,3,3
728,12,16,1.381933403,3.04,2,2.55,0,0,0,4,0,3,3
728,16,17,1.342279924,2.55,0,3.44,1,0,0,0,0,3,2
728,22,23,1.337845666,2.55,0,3.44,1,0,0,0,0,3,2
728,16,25,1.212072534,2.55,0,3.44,1,0,0,0,0,3,1
728,22,26,1.211657466,2.55,0,3.44,1,0,0,0,0,3,1
729,3,5,1.557711483,2.55,0,2.55,0,0,0,6,5,3,3
729,0,4,1.55118672,2.55,0,2.55,0,0,0,6,5,3,3
729,4,5,1.546501306,2.55,0,2.55,0,0,0,5,5,3,3
729,5,14,1.532649909,2.55,0,2.55,0,0,0,5,5,3,3
729,2,3,1.532390212,2.55,0,2.55,0,0,0,6,6,3,3
729,4,16,1.526630706,2.55,0,2.55,0,0,0,5,5,3,3
729,0,1,1.510146387,2.55,0,2.55,0,0,0,6,6,3,2
729,14,18,1.393587333,2.55,0,3.04,2,0,0,5,5,3,3
729,16,18,1.391747508,2.55,0,3.04,2,0,0,5,5,3,3
729,1,2,1.343740379,2.55,0,2.55,0,0,0,6,6,2,3
729,3,31,1.534936865,2.55,0,2.55,0,0,0,6,0,3,1
729,0,36,1.533141078,2.55,0,2.55,0,0,0,6,0,3,2
729,19,20,1.532750702,2.55,0,2.55,0,0,0,0,0,2,2
729,20,23,1.529211273,2.55,0,2.55,0,0,0,0,0,2,1
729,7,8,1.527596148,2.55,0,2.55,0,0,0,0,0,2,1
729,2,7,1.513151291,2.55,0,2.55,0,0,0,6,0,3,2
729,41,43,1.50978472,2.55,0,2.55,0,0,0,0,0,3,1
729,18,19,1.458398283,3.04,2,2.55,0,0,0,5,0,3,2
729,36,38,1.43764819,2.55,0,3.44,1,0,0,0,0,2,2
729,38,41,1.351721638,3.44,1,2.55,0,0,0,0,0,2,3
729,16,29,1.21076495,2.55,0,3.44,1,0,0,5,0,3,1
729,14,30,1.210467646,2.55,0,3.44,1,0,0,5,0,3,1
729,41,42,1.205942451,2.55,0,3.44,1,0,0,0,0,3,1
730,3,5,1.581721946,2.55,0,2.55,0,0,0,5,5,3,3
730,0,4,1.58160718,2.55,0,2.55,0,0,0,5,5,3,3
730,4,5,1.558948056,2.55,0,2.55,0,0,0,5,5,3,3
730,0,6,1.544981959,2.55,0,2.55,0,0,0,5,5,3,2
730,3,6,1.543316688,2.55,0,2.55,0,0,0,5,5,3,2
730,2,3,1.527046695,2.55,0,2.55,0,0,0,5,5,3,3
730,4,19,1.523764243,2.55,0,2.55,0,0,0,5,6,3,3
730,5,21,1.523566569,2.55,0,2.55,0,0,0,5,6,3,3
730,0,1,1.51965108,2.55,0,2.55,0,0,0,5,5,3,2
730,21,24,1.495690944,2.55,0,2.55,0,0,1,6,6,3,3
730,19,23,1.493359217,2.55,0,2.55,0,0,1,6,6,3,3
730,26,27,1.412933497,2.55,0,2.55,0,1,1,6,6,2,3
730,23,24,1.408225076,2.55,0,2.55,0,1,1,6,6,3,3
730,23,25,1.406513131,2.55,0,2.55,0,1,1,6,6,3,2
730,24,28,1.405955453,2.55,0,2.55,0,1,1,6,6,3,2
730,27,28,1.396735472,2.55,0,2.55,0,1,1,6,6,3,2
730,25,26,1.388352568,2.55,0,2.55,0,1,1,6,6,2,2
730,1,2,1.347400123,2.55,0,2.55,0,0,0,5,5,2,3
730,12,13,1.528477711,2.55,0,2.55,0,0,0,0,0,2,1
730,32,33,1.527554196,2.55,0,2.55,0,0,0,0,0,2,1
730,27,32,1.517207194,2.55,0,2.55,0,1,0,6,0,3,2
730,2,12,1.499054294,2.55,0,2.55,0,0,0,5,0,3,2
730,19,39,1.218165926,2.55,0,3.44,1,0,0,6,0,3,1
730,21,40,1.218081449,2.55,0,3.44,1,0,0,6,0,3,1
731,0,4,1.572615732,2.55,0,2.55,0,0,0,5,5,3,3
731,3,5,1.572593884,2.55,0,2.55,0,0,0,5,5,3,3
731,4,5,1.557311527,2.55,0,2.55,0,0,0,5,5,3,3
731,0,6,1.545197727,2.55,0,2.55,0,0,0,5,5,3,2
731,3,6,1.543850876,2.55,0,2.55,0,0,0,5,5,3,2
731,2,3,1.528734306,2.55,0,2.55,0,0,0,5,5,3,3
731,5,21,1.527735988,2.55,0,2.55,0,0,0,5,6,3,3
731,0,1,1.521664114,2.55,0,2.55,0,0,0,5,5,3,2
731,4,19,1.519081836,2.55,0,2.55,0,0,0,5,6,3,3
731,19,23,1.500611142,2.55,0,2.55,0,0,0,6,6,3,3
731,21,24,1.498702652,2.55,0,2.55,0,0,0,6,6,3,3
731,24,28,1.42650202,2.55,0,2.55,0,0,0,6,6,3,3
731,23,24,1.416671951,2.55,0,2.55,0,0,0,6,6,3,3
731,27,28,1.402807474,2.55,0,2.55,0,0,0,6,6,2,3
731,23,25,1.401899614,2.55,0,2.55,0,0,0,6,6,3,2
731,26,27,1.399280897,2.55,0,2.55,0,0,0,6,6,2,2
731,25,26,1.389044372,2.55,0,2.55,0,0,0,6,6,2,2
731,1,2,1.347297087,2.55,0,2.55,0,0,0,5,5,2,3
731,34,35,1.528879668,2.55,0,2.55,0,0,0,0,0,2,1
731,12,13,1.528315812,2.55,0,2.55,0,0,0,0,0,2,1
731,28,34,1.520066225,2.55,0,2.55,0,0,0,6,0,3,2
731,2,12,1.499283783,2.55,0,2.55,0,0,0,5,0,3,2
731,21,32,1.218527186,2.55,0,3.44,1,0,0,6,0,3,1
731,19,31,1.216724755,2.55,0,3.44,1,0,0,6,0,3,1
732,3,5,1.591802733,2.55,0,2.55,0,0,0,5,5,3,3
732,0,4,1.565999985,2.55,0,2.55,0,0,0,5,5,3,2
732,4,5,1.556903078,2.55,0,2.55,0,0,0,5,5,2,3
732,0,6,1.544456658,2.55,0,2.55,0,0,0,5,5,3,2
732,3,6,1.542745978,2.55,0,2.55,0,0,0,5,5,3,2
732,2,3,1.528411775,2.55,0,2.55,0,0,0,5,5,3,3
732,0,1,1.522126334,2.55,0,2.55,0,0,0,5,5,3,2
732,1,2,1.347111609,2.55,0,2.55,0,0,0,5,5,2,3
732,12,13,1.528522498,2.55,0,2.55,0,0,0,0,0,2,1
732,5,21,1.526346979,2.55,0,2.55,0,0,0,5,0,3,3
732,23,24,1.524353899,2.55,0,2.55,0,0,0,0,0,2,1
732,21,23,1.523621781,2.55,0,2.55,0,0,0,0,0,3,2
732,2,12,1.499733904,2.55,0,2.55,0,0,0,5,0,3,2
732,21,30,1.21431346,2.55,0,3.44,1,0,0,0,0,3,1
733,3,5,1.591414094,2.55,0,2.55,0,0,0,5,5,3,3
733,0,4,1.565952799,2.55,0,2.55,0,0,0,5,5,3,2
733,4,5,1.557332258,2.55,0,2.55,0,0,0,5,5,2,3
733,0,6,1.54453763,2.55,0,2.55,0,0,0,5,5,3,2
733,3,6,1.542814728,2.55,0,2.55,0,0,0,5,5,3,2
733,2,3,1.528462671,2.55,0,2.55,0,0,0,5,5,3,3
733,0,1,1.521917755,2.55,0,2.55,0,0,0,5,5,3,2
733,1,2,1.347127467,2.55,0,2.55,0,0,0,5,5,2,3
733,12,13,1.528450963,2.55,0,2.55,0,0,0,0,0,2,1
733,5,21,1.526297276,2.55,0,2.55,0,0,0,5,0,3,3
733,23,24,1.524307278,2.55,0,2.55,0,0,0,0,0,2,1
733,21,23,1.523619133,2.55,0,2.55,0,0,0,0,0,3,2
733,2,12,1.499701932,2.55,0,2.55,0,0,0,5,0,3,2
733,21,30,1.214347446,2.55,0,3.44,1,0,0,0,0,3,1
734,19,20,1.574452535,2.55,0,2.55,0,0,1,6,5,4,3
734,18,21,1.568096966,2.55,0,2.55,0,0,1,6,5,3,3
734,20,21,1.543957835,2.55,0,2.55,0,1,1,5,5,3,3
734,20,24,1.532922371,2.55,0,2.55,0,1,1,5,5,3,3
734,13,19,1.531986648,2.55,0,2.55,0,0,0,6,6,3,4
734,0,19,1.530458909,2.55,0,2.55,0,0,0,6,6,3,4
734,21,26,1.525433826,2.55,0,2.55,0,1,1,5,5,3,3
734,8,18,1.516047831,2.55,0,2.55,0,0,0,6,6,3,3
734,14,18,1.515517364,2.55,0,2.55,0,0,0,6,6,3,3
734,0,8,1.408378633,2.55,0,2.55,0,0,0,6,6,3,3
734,13,14,1.407452653,2.55,0,2.55,0,0,0,6,6,3,3
734,53,54,1.407177509,2.55,0,2.55,0,1,1,6,6,2,3
734,44,50,1.407009748,2.55,0,2.55,0,1,1,6,6,3,2
734,52,54,1.404913069,2.55,0,2.55,0,1,1,6,6,2,3
734,10,11,1.40102587,2.55,0,2.55,0,0,0,6,6,2,2
734,1,3,1.400594046,2.55,0,2.55,0,0,0,6,6,2,2
734,15,17,1.400467512,2.55,0,2.55,0,0,0,6,6,2,2
734,44,53,1.400420748,2.55,0,2.55,0,1,1,6,6,3,2
734,4,6,1.400004277,2.55,0,2.55,0,0,0,6,6,2,2
734,10,17,1.397529052,2.55,0,2.55,0,0,0,6,6,2,2
734,3,4,1.397510134,2.55,0,2.55,0,0,0,6,6,2,2
734,51,52,1.397386492,2.55,0,2.55,0,1,1,6,6,2,2
734,24,28,1.395967007,2.55,0,3.04,2,1,1,5,5,3,3
734,6,8,1.395525779,2.55,0,2.55,0,0,0,6,6,2,3
734,0,1,1.395522097,2.55,0,2.55,0,0,0,6,6,3,2
734,14,15,1.394948664,2.55,0,2.55,0,0,0,6,6,3,2
734,11,13,1.394449184,2.55,0,2.55,0,0,0,6,6,2,3
734,26,28,1.394160593,2.55,0,3.04,2,1,1,5,5,3,3
734,50,51,1.392613885,2.55,0,2.55,0,1,1,6,6,2,2
734,32,33,1.532528885,2.55,0,2.55,0,0,0,0,0,2,2
734,63,64,1.518689219,2.55,0,2.55,0,0,0,0,0,2,2
734,71,73,1.515906685,2.55,0,2.55,0,0,0,0,0,3,1
734,28,32,1.455834443,3.04,2,2.55,0,1,0,5,0,3,2
734,36,39,1.45139362,3.04,2,2.55,0,0,0,0,0,2,1
734,33,36,1.449462079,2.55,0,3.04,2,0,0,0,0,2,2
734,61,63,1.429844467,3.44,1,2.55,0,0,0,0,0,2,2
734,64,67,1.420495564,2.55,0,3.44,1,0,0,0,0,2,2
734,19,31,1.419112125,2.55,0,3.44,1,0,0,6,0,4,2
734,54,59,1.408562438,2.55,0,3.04,2,1,0,6,0,3,2
734,44,46,1.406390215,2.55,0,3.04,2,1,0,6,0,3,2
734,59,60,1.374861421,3.04,2,2.55,0,0,0,0,0,2,3
734,45,46,1.371154521,2.55,0,3.04,2,0,0,0,0,3,2
734,31,45,1.364193648,3.44,1,2.55,0,0,0,0,0,2,3
734,67,71,1.362116154,3.44,1,2.55,0,0,0,0,0,2,3
734,60,61,1.352391195,2.55,0,3.44,1,0,0,0,0,3,2
734,60,70,1.209813306,2.55,0,3.44,1,0,0,0,0,3,1
734,26,30,1.208475982,2.55,0,3.44,1,1,0,5,0,3,1
734,24,29,1.208174037,2.55,0,3.44,1,1,0,5,0,3,1
734,45,48,1.207779394,2.55,0,3.44,1,0,0,0,0,3,1
734,71,72,1.199331767,2.55,0,3.44,1,0,0,0,0,3,1
735,18,20,1.593086687,2.55,0,2.55,0,0,0,5,5,4,4
735,85,86,1.54347831,2.55,0,2.55,0,0,0,6,6,4,2
735,51,52,1.541397218,2.55,0,2.55,0,0,0,6,6,4,2
735,48,51,1.538894785,2.55,0,2.55,0,0,0,6,6,3,4
735,78,85,1.534419979,2.55,0,2.55,0,0,0,6,6,3,4
